user_id,id,key_code,key_label,event_type,duration_ms,timestamp,digram_key1,digram_key2,context_screen,field_name
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,2,2025-07-02T15:54:10.533625,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-02T15:54:11.126332,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-02T15:54:11.126332,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,0,2025-07-02T15:54:12.987266,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,0,2025-07-02T15:54:12.987266,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,0,2025-07-02T15:54:16.486264,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,0,2025-07-02T15:54:16.486264,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,0,2025-07-02T15:54:16.854873,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,0,2025-07-02T15:54:16.854873,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-02T15:54:17.104520,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-02T15:54:17.104520,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,4294967304,backspace,individual,3,2025-07-02T15:56:55.203944,,,LoginPage,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,4294967304,backspace,individual,3,2025-07-02T15:56:55.610952,,,LoginPage,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,4294967304,backspace,individual,3,2025-07-02T15:56:55.670636,,,LoginPage,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,4294967304,backspace,individual,3,2025-07-02T15:56:55.731028,,,LoginPage,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,4294967304,backspace,individual,4,2025-07-02T15:56:55.791380,,,LoginPage,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,53,5,individual,1,2025-07-02T15:57:23.927862,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,53,5,individual,1,2025-07-02T15:57:23.927862,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,48,0,individual,1,2025-07-02T15:57:24.259387,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,48,0,individual,1,2025-07-02T15:57:24.259387,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,54,6,individual,2,2025-07-02T15:59:32.298230,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,54,6,individual,2,2025-07-02T15:59:32.298230,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,55,7,individual,1,2025-07-02T15:59:32.562970,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,55,7,individual,1,2025-07-02T15:59:32.562970,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,57,9,individual,1,2025-07-02T15:59:33.178089,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,57,9,individual,1,2025-07-02T15:59:33.178089,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,49,1,individual,1,2025-07-02T15:59:33.362053,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,49,1,individual,1,2025-07-02T15:59:33.362053,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,51,3,individual,1,2025-07-02T15:59:33.561454,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,51,3,individual,1,2025-07-02T15:59:33.561454,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,1,2025-07-02T17:43:54.603027,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,1,2025-07-02T17:43:54.603027,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-02T17:43:54.897344,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-02T17:43:54.897344,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-02T17:43:55.436480,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-02T17:43:55.436480,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-02T17:43:55.621412,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-02T17:43:55.621412,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-02T17:43:55.818472,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-02T17:43:55.818472,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,1,2025-07-02T17:43:56.095199,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,1,2025-07-02T17:43:56.095199,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,1,2025-07-02T17:43:56.388803,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,1,2025-07-02T17:43:56.388803,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,0,2025-07-02T17:43:56.593320,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,0,2025-07-02T17:43:56.593320,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,2,2025-07-02T17:43:56.801200,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,2,2025-07-02T17:43:56.801200,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,1,2025-07-02T17:47:57.931374,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,1,2025-07-02T17:47:57.931374,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,0,2025-07-02T17:47:58.144754,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,0,2025-07-02T17:47:58.144754,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-02T17:47:58.340887,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-02T17:47:58.340887,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-02T17:47:58.518896,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-02T17:47:58.518896,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,2,2025-07-02T17:48:12.601726,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,2,2025-07-02T17:48:12.601726,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,1,2025-07-02T17:48:12.812933,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,1,2025-07-02T17:48:12.812933,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,2,2025-07-02T17:48:13.009972,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,2,2025-07-02T17:48:13.009972,,,home,
f8e0e899-10aa-41dd-8be4-367bf324bfeb,,4294967304,backspace,individual,4,2025-07-03T10:28:53.855717,,,LoginPage,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,0,2025-07-03T11:00:22.180760,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,0,2025-07-03T11:00:22.180760,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,0,2025-07-03T11:00:22.420102,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,0,2025-07-03T11:00:22.420102,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,0,2025-07-03T11:00:22.660276,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,0,2025-07-03T11:00:22.660276,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:00:22.891931,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:00:22.891931,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:00:24.093300,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:00:24.093300,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,57,9,individual,2,2025-07-03T11:00:25.102308,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,57,9,individual,2,2025-07-03T11:00:25.102308,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,57,9,individual,2,2025-07-03T11:00:25.317263,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,57,9,individual,2,2025-07-03T11:00:25.317263,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-03T11:00:25.609647,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-03T11:00:25.609647,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:00:25.828647,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:00:25.828647,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:00:26.073530,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:00:26.073530,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,2,2025-07-03T11:00:26.280475,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,2,2025-07-03T11:00:26.280475,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,2,2025-07-03T11:00:26.512957,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,2,2025-07-03T11:00:26.512957,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:00:27.841601,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:00:27.841601,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,2,2025-07-03T11:00:28.392439,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,2,2025-07-03T11:00:28.392439,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,2,2025-07-03T11:00:39.669207,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,2,2025-07-03T11:00:39.669207,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:00:40.002905,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:00:40.002905,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,2,2025-07-03T11:00:40.241075,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,2,2025-07-03T11:00:40.241075,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,3,2025-07-03T11:00:40.473095,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,3,2025-07-03T11:00:40.473095,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,0,2025-07-03T11:00:41.510270,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,0,2025-07-03T11:00:41.510270,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,49,1,individual,0,2025-07-03T11:00:41.732436,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,49,1,individual,0,2025-07-03T11:00:41.732436,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:00:42.067995,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:00:42.067995,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,0,2025-07-03T11:00:42.367798,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,0,2025-07-03T11:00:42.367798,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-03T11:00:42.620429,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-03T11:00:42.620429,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,3,2025-07-03T11:00:49.482319,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,3,2025-07-03T11:00:49.482319,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,1,2025-07-03T11:00:49.739977,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,1,2025-07-03T11:00:49.739977,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:00:50.209224,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:00:50.209224,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:00:50.503790,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:00:50.503790,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,0,2025-07-03T11:01:09.149355,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,0,2025-07-03T11:01:09.149355,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,0,2025-07-03T11:01:09.398689,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,0,2025-07-03T11:01:09.398689,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:01:09.774397,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:01:09.774397,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,2,2025-07-03T11:01:28.032385,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,2,2025-07-03T11:01:28.032385,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:02:31.162482,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:02:31.162482,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-03T11:02:31.492814,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-03T11:02:31.492814,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,2,2025-07-03T11:02:33.797355,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,2,2025-07-03T11:02:33.797355,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:02:33.935298,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:02:33.935298,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,49,1,individual,1,2025-07-03T11:02:34.077917,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,49,1,individual,1,2025-07-03T11:02:34.077917,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:02:34.539295,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:02:34.539295,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,3,2025-07-03T11:02:34.715770,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,3,2025-07-03T11:02:34.715770,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,1,2025-07-03T11:02:34.918306,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,1,2025-07-03T11:02:34.918306,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,2,2025-07-03T11:02:35.106276,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,2,2025-07-03T11:02:35.106276,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,1,2025-07-03T11:02:36.828436,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,54,6,individual,1,2025-07-03T11:02:36.828436,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:02:36.970282,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:02:36.970282,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:02:37.155748,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:02:37.155748,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:02:37.292310,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:02:37.292310,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:03:19.224019,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,1,2025-07-03T11:03:19.224019,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,49,1,individual,1,2025-07-03T11:03:22.572468,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,49,1,individual,1,2025-07-03T11:03:22.572468,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:03:22.832457,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:03:22.832457,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,0,2025-07-03T11:03:23.041659,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,0,2025-07-03T11:03:23.041659,,,transfer_page,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,49,1,individual,2,2025-07-03T11:03:57.026972,,,LoginPage,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:03:57.259042,,,LoginPage,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,1,2025-07-03T11:03:57.474214,,,LoginPage,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,49,1,individual,1,2025-07-03T11:04:00.207858,,,LoginPage,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,50,2,individual,1,2025-07-03T11:04:00.502957,,,LoginPage,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,51,3,individual,1,2025-07-03T11:04:00.714162,,,LoginPage,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,1,2025-07-03T11:04:00.902420,,,LoginPage,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,2,2025-07-03T11:04:20.425206,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,2,2025-07-03T11:04:20.425206,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,0,2025-07-03T11:04:20.676,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,0,2025-07-03T11:04:20.676,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,2,2025-07-03T11:04:20.846625,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,52,4,individual,2,2025-07-03T11:04:20.846625,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,1,2025-07-03T11:04:21.186932,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,1,2025-07-03T11:04:21.186932,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,0,2025-07-03T11:04:23.293783,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,0,2025-07-03T11:04:23.293783,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:04:23.524879,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,0,2025-07-03T11:04:23.524879,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,2,2025-07-03T11:04:23.680075,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,53,5,individual,2,2025-07-03T11:04:23.680075,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,1,2025-07-03T11:04:26.831001,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,1,2025-07-03T11:04:26.831001,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,1,2025-07-03T11:04:27.001720,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,55,7,individual,1,2025-07-03T11:04:27.001720,,,home,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-03T11:04:30.559168,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,56,8,individual,1,2025-07-03T11:04:30.559168,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,2,2025-07-03T11:04:30.793157,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,2,2025-07-03T11:04:30.793157,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,2,2025-07-03T11:04:30.952658,,,pay_bills,
bbc7f6a4-53e3-439f-8b99-1ca88483e321,,48,0,individual,2,2025-07-03T11:04:30.952658,,,pay_bills,
235fc56c-8c60-43a1-a552-a2d95b3e5743,,57,9,individual,0,2025-07-03T11:33:02.188878,,,home,
235fc56c-8c60-43a1-a552-a2d95b3e5743,,57,9,individual,0,2025-07-03T11:33:02.188878,,,home,
235fc56c-8c60-43a1-a552-a2d95b3e5743,,57,9,individual,0,2025-07-03T11:33:02.405447,,,home,
