user_id,startOffset,endOffset,distance,durationMs,timestamp,contextScreen,direction
bbc7f6a4-53e3-439f-8b99-1ca88483e321,359.0306798234846,273.6973464901518,85.3333333333328,667,2025-07-02T15:53:56.553926,add_funds,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,273.6973464901518,553.6087934131439,279.91144692299207,380,2025-07-02T15:53:58.310739,add_funds,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,273.6973464901518,553.6087934131439,279.91144692299207,380,2025-07-02T15:53:58.310739,add_funds,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,553.6087934131439,0.0,553.6087934131439,254,2025-07-02T15:53:59.356370,add_funds,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,553.6087934131439,0.0,553.6087934131439,254,2025-07-02T15:53:59.356370,add_funds,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,796.6666666666666,796.6666666666666,380,2025-07-02T15:54:00.221290,add_funds,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,796.6666666666666,796.6666666666666,380,2025-07-02T15:54:00.221290,add_funds,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,260.3333333333334,260.3333333333334,286,2025-07-02T15:54:04.829631,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,260.3333333333334,260.3333333333334,286,2025-07-02T15:54:04.829631,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,288.33333333333314,288.33333333333314,0.0,0,2025-07-02T15:54:08.104646,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,288.33333333333314,288.33333333333314,0.0,0,2025-07-02T15:54:08.104646,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,303.9999999999998,303.9999999999998,0.0,0,2025-07-02T15:54:08.120286,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,303.9999999999998,303.9999999999998,0.0,0,2025-07-02T15:54:08.120286,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,316.6666666666664,316.6666666666664,0.0,0,2025-07-02T15:54:08.137501,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,316.6666666666664,316.6666666666664,0.0,0,2025-07-02T15:54:08.137501,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,326.6666666666664,326.6666666666664,0.0,0,2025-07-02T15:54:08.153415,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,326.6666666666664,326.6666666666664,0.0,0,2025-07-02T15:54:08.153415,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,333.9999999999998,333.9999999999998,0.0,0,2025-07-02T15:54:08.175134,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,333.9999999999998,333.9999999999998,0.0,0,2025-07-02T15:54:08.175134,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,340.33333333333303,340.33333333333303,0.0,0,2025-07-02T15:54:08.189228,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,340.33333333333303,340.33333333333303,0.0,0,2025-07-02T15:54:08.189228,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,349.3333333333329,349.3333333333329,0.0,0,2025-07-02T15:54:08.219782,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,349.3333333333329,349.3333333333329,0.0,0,2025-07-02T15:54:08.219782,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,352.3333333333328,352.3333333333328,0.0,0,2025-07-02T15:54:08.237600,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,352.3333333333328,352.3333333333328,0.0,0,2025-07-02T15:54:08.237600,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,354.3333333333327,354.3333333333327,0.0,0,2025-07-02T15:54:08.255858,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,354.3333333333327,354.3333333333327,0.0,0,2025-07-02T15:54:08.255858,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,355.9999999999993,355.9999999999993,0.0,0,2025-07-02T15:54:08.270446,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,355.9999999999993,355.9999999999993,0.0,0,2025-07-02T15:54:08.270446,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,356.66666666666595,356.66666666666595,0.0,0,2025-07-02T15:54:08.286824,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,356.66666666666595,356.66666666666595,0.0,0,2025-07-02T15:54:08.286824,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,356.9999999999993,356.9999999999993,0.0,0,2025-07-02T15:54:08.303170,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,356.9999999999993,356.9999999999993,0.0,0,2025-07-02T15:54:08.303170,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,357.3333333333326,357.3333333333326,0.0,0,2025-07-02T15:54:08.321554,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,357.3333333333326,357.3333333333326,0.0,0,2025-07-02T15:54:08.321554,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,357.3333333333326,486.333333333333,129.0000000000004,241,2025-07-02T15:54:14.534681,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,357.3333333333326,486.333333333333,129.0000000000004,241,2025-07-02T15:54:14.534681,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,486.333333333333,0.0,486.333333333333,145,2025-07-02T15:54:18.885673,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,486.333333333333,0.0,486.333333333333,145,2025-07-02T15:54:18.885673,pay_bills,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,214.13552894984184,214.13552894984184,178,2025-07-02T15:54:20.419167,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,214.13552894984184,214.13552894984184,178,2025-07-02T15:54:20.419167,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,214.13552894984184,305.8021956165087,91.66666666666686,250,2025-07-02T15:54:20.774374,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,214.13552894984184,305.8021956165087,91.66666666666686,250,2025-07-02T15:54:20.774374,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,305.8021956165087,524.2679740644032,218.46577844789454,402,2025-07-02T15:54:21.658619,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,305.8021956165087,524.2679740644032,218.46577844789454,402,2025-07-02T15:54:21.658619,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,524.2679740644032,620.6666666666666,96.3986926022634,135,2025-07-02T15:54:52.819449,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,524.2679740644032,620.6666666666666,96.3986926022634,135,2025-07-02T15:54:52.819449,pay_bills,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,233.9809107451709,233.9809107451709,523,2025-07-02T15:55:08.710793,dashboard,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,233.9809107451709,233.9809107451709,523,2025-07-02T15:55:08.710793,dashboard,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,442.66666666666663,442.66666666666663,249,2025-07-02T15:55:40.878322,statements,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,0.0,442.66666666666663,442.66666666666663,249,2025-07-02T15:55:40.878322,statements,down
bbc7f6a4-53e3-439f-8b99-1ca88483e321,442.66666666666663,217.48631317868967,225.18035348797696,490,2025-07-02T15:55:42.347541,statements,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,442.66666666666663,217.48631317868967,225.18035348797696,490,2025-07-02T15:55:42.347541,statements,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,217.48631317868967,0.0,217.48631317868967,340,2025-07-02T15:55:43.365048,statements,up
bbc7f6a4-53e3-439f-8b99-1ca88483e321,217.48631317868967,0.0,217.48631317868967,340,2025-07-02T15:55:43.365048,statements,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,96.711111111111,96.711111111111,233,2025-07-02T15:57:05.303125,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,96.711111111111,96.711111111111,233,2025-07-02T15:57:05.303125,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,96.711111111111,292.2666666666664,195.55555555555543,383,2025-07-02T15:57:06.584281,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,96.711111111111,292.2666666666664,195.55555555555543,383,2025-07-02T15:57:06.584281,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,292.2666666666664,448.3555555555555,156.08888888888907,258,2025-07-02T15:57:07.282936,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,292.2666666666664,448.3555555555555,156.08888888888907,258,2025-07-02T15:57:07.282936,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,448.3555555555555,575.2888888888889,126.9333333333334,441,2025-07-02T15:57:08.231355,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,448.3555555555555,575.2888888888889,126.9333333333334,441,2025-07-02T15:57:08.231355,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,575.2888888888889,575.2888888888889,0.0,341,2025-07-02T15:57:08.946709,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,575.2888888888889,575.2888888888889,0.0,341,2025-07-02T15:57:08.946709,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,575.2888888888889,575.2888888888889,0.0,166,2025-07-02T15:57:09.662287,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,575.2888888888889,575.2888888888889,0.0,166,2025-07-02T15:57:09.662287,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,575.2888888888889,90.64696458354388,484.641924305345,699,2025-07-02T15:57:10.744280,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,575.2888888888889,90.64696458354388,484.641924305345,699,2025-07-02T15:57:10.744280,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,90.64696458354388,0.0,90.64696458354388,96,2025-07-02T15:57:10.889586,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,90.64696458354388,0.0,90.64696458354388,96,2025-07-02T15:57:10.889586,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,463.94363059498767,463.94363059498767,750,2025-07-02T15:57:12.475396,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,463.94363059498767,463.94363059498767,750,2025-07-02T15:57:12.475396,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,463.94363059498767,125.9357210013857,338.007909593602,500,2025-07-02T15:57:13.041501,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,463.94363059498767,125.9357210013857,338.007909593602,500,2025-07-02T15:57:13.041501,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,125.9357210013857,3.4404095963582577,122.49531140502745,827,2025-07-02T15:57:13.950817,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,125.9357210013857,3.4404095963582577,122.49531140502745,827,2025-07-02T15:57:13.950817,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,3.4404095963582577,0.0,3.4404095963582577,259,2025-07-02T15:57:14.554524,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,3.4404095963582577,0.0,3.4404095963582577,259,2025-07-02T15:57:14.554524,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,131.5555555555552,131.5555555555552,308,2025-07-02T15:57:20.544580,transfer_page,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,131.5555555555552,131.5555555555552,308,2025-07-02T15:57:20.544580,transfer_page,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,155.08888888888862,155.08888888888862,0.0,0,2025-07-02T15:57:22.979708,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,155.08888888888862,155.08888888888862,0.0,0,2025-07-02T15:57:22.979708,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,175.7777777777775,175.7777777777775,0.0,0,2025-07-02T15:57:23.000167,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,175.7777777777775,175.7777777777775,0.0,0,2025-07-02T15:57:23.000167,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,204.64444444444416,204.64444444444416,0.0,0,2025-07-02T15:57:23.029687,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,204.64444444444416,204.64444444444416,0.0,0,2025-07-02T15:57:23.029687,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,215.3777777777775,215.3777777777775,0.0,0,2025-07-02T15:57:23.046943,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,215.3777777777775,215.3777777777775,0.0,0,2025-07-02T15:57:23.046943,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,223.26666666666642,223.26666666666642,0.0,0,2025-07-02T15:57:23.064683,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,223.26666666666642,223.26666666666642,0.0,0,2025-07-02T15:57:23.064683,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,229.73333333333312,229.73333333333312,0.0,0,2025-07-02T15:57:23.083346,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,229.73333333333312,229.73333333333312,0.0,0,2025-07-02T15:57:23.083346,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,237.62222222222192,237.62222222222192,0.0,0,2025-07-02T15:57:23.113795,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,237.62222222222192,237.62222222222192,0.0,0,2025-07-02T15:57:23.113795,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,239.82222222222185,239.82222222222185,0.0,0,2025-07-02T15:57:23.132405,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,239.82222222222185,239.82222222222185,0.0,0,2025-07-02T15:57:23.132405,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,240.95555555555518,240.95555555555518,0.0,0,2025-07-02T15:57:23.149892,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,240.95555555555518,240.95555555555518,0.0,0,2025-07-02T15:57:23.149892,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,241.7333333333329,241.7333333333329,0.0,0,2025-07-02T15:57:23.168220,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,241.7333333333329,241.7333333333329,0.0,0,2025-07-02T15:57:23.168220,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,241.7999999999995,241.7999999999995,0.0,0,2025-07-02T15:57:23.945797,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,241.7999999999995,241.7999999999995,0.0,0,2025-07-02T15:57:23.945797,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,241.8666666666661,241.8666666666661,0.0,0,2025-07-02T15:57:24.277447,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,241.8666666666661,241.8666666666661,0.0,0,2025-07-02T15:57:24.277447,transfer_page,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,195.91111111111059,195.91111111111059,1107,2025-07-02T15:57:49.563138,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,195.91111111111059,195.91111111111059,1107,2025-07-02T15:57:49.563138,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,195.91111111111059,0.0,195.91111111111059,104,2025-07-02T15:57:50.308134,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,195.91111111111059,0.0,195.91111111111059,104,2025-07-02T15:57:50.308134,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,120.53333333333376,120.53333333333376,291,2025-07-02T15:58:57.667038,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,0.0,120.53333333333376,120.53333333333376,291,2025-07-02T15:58:57.667038,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,120.53333333333376,349.56767367308254,229.03434033974878,611,2025-07-02T15:58:58.827280,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,120.53333333333376,349.56767367308254,229.03434033974878,611,2025-07-02T15:58:58.827280,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,349.56767367308254,528.4121181175267,178.84444444444415,358,2025-07-02T15:58:59.364173,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,349.56767367308254,528.4121181175267,178.84444444444415,358,2025-07-02T15:58:59.364173,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,528.4121181175267,575.2888888888889,46.8767707713622,375,2025-07-02T15:59:00.212834,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,528.4121181175267,575.2888888888889,46.8767707713622,375,2025-07-02T15:59:00.212834,dashboard,down
f8e0e899-10aa-41dd-8be4-367bf324bfeb,575.2888888888889,334.3453223285576,240.9435665603313,2491,2025-07-02T15:59:04.601233,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,575.2888888888889,334.3453223285576,240.9435665603313,2491,2025-07-02T15:59:04.601233,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,334.3453223285576,190.51688145269844,143.82844087585914,645,2025-07-02T15:59:11.057111,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,334.3453223285576,190.51688145269844,143.82844087585914,645,2025-07-02T15:59:11.057111,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,190.51688145269844,0.0,190.51688145269844,121,2025-07-02T15:59:11.439932,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,190.51688145269844,0.0,190.51688145269844,121,2025-07-02T15:59:11.439932,dashboard,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,88.75555555555559,88.75555555555559,0.0,0,2025-07-02T15:59:31.236263,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,88.75555555555559,88.75555555555559,0.0,0,2025-07-02T15:59:31.236263,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,114.5777777777779,114.5777777777779,0.0,0,2025-07-02T15:59:31.254036,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,114.5777777777779,114.5777777777779,0.0,0,2025-07-02T15:59:31.254036,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,135.77777777777783,135.77777777777783,0.0,0,2025-07-02T15:59:31.270932,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,135.77777777777783,135.77777777777783,0.0,0,2025-07-02T15:59:31.270932,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,152.0,152.0,0.0,0,2025-07-02T15:59:31.288421,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,152.0,152.0,0.0,0,2025-07-02T15:59:31.288421,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,175.68888888888887,175.68888888888887,0.0,0,2025-07-02T15:59:31.320875,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,175.68888888888887,175.68888888888887,0.0,0,2025-07-02T15:59:31.320875,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,183.37777777777774,183.37777777777774,0.0,0,2025-07-02T15:59:31.337476,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,183.37777777777774,183.37777777777774,0.0,0,2025-07-02T15:59:31.337476,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,190.3555555555555,190.3555555555555,0.0,0,2025-07-02T15:59:31.356120,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,190.3555555555555,190.3555555555555,0.0,0,2025-07-02T15:59:31.356120,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,198.39999999999986,198.39999999999986,0.0,0,2025-07-02T15:59:31.387725,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,198.39999999999986,198.39999999999986,0.0,0,2025-07-02T15:59:31.387725,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,200.75555555555536,200.75555555555536,0.0,0,2025-07-02T15:59:31.405814,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,200.75555555555536,200.75555555555536,0.0,0,2025-07-02T15:59:31.405814,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,202.75555555555525,202.75555555555525,0.0,0,2025-07-02T15:59:31.441554,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,202.75555555555525,202.75555555555525,0.0,0,2025-07-02T15:59:31.441554,add_funds,up
f8e0e899-10aa-41dd-8be4-367bf324bfeb,202.75555555555525,499.3221669790767,296.56661142352146,611,2025-07-02T15:59:38.162308,add_funds,down
